query_id,source
39464,other
39465,other
39466,other
39467,other
39468,other
39469,behavioral
39470,parse_pattern
39471,other
39472,other
39473,other
39474,other
39475,other
39476,other
39477,other
39478,other
39479,other
39480,other
39481,other
39482,other
39483,other
39484,other
39485,negations
39486,other
39487,other
39488,other
39489,other
39490,other
39491,other
39492,other
39493,other
39494,other
39495,other
39496,other
39497,other
39498,other
39499,behavioral
39500,other
39501,other
39502,other
39503,other
39504,other
39505,other
39506,other
39507,other
39508,other
39509,other
39510,other
39511,other
39512,other
39513,other
39514,other
39515,other
39516,other
39517,other
39518,other
39519,other
39520,other
39521,other
39522,other
39523,other
39524,other
39525,other
39526,other
39527,other
39528,other
39529,other
39530,other
39531,other
39532,other
39533,other
39534,other
39535,other
39536,other
39537,other
39538,other
39539,other
39540,other
39541,other
39542,other
39543,behavioral
39544,other
39545,parse_pattern
39546,other
39547,other
39548,other
39549,negations
39550,other
39551,other
39552,other
39553,other
39554,other
39555,other
39556,other
39557,other
39558,other
39559,other
39560,other
39561,other
39562,other
39563,other
39564,other
39565,other
39566,other
39567,other
39568,other
39569,other
39570,other
39571,other
39572,other
39573,other
39574,other
39575,other
39576,other
39577,other
39578,other
39579,other
39580,other
39581,other
39582,other
39583,other
39584,other
39585,other
39586,other
39587,other
39588,other
39589,other
39590,other
39591,other
39592,other
39593,other
39594,other
39595,behavioral
39596,other
39597,other
39598,other
39599,other
39600,other
39601,other
39602,other
39603,parse_pattern
39604,other
39605,other
39606,other
39607,other
39608,other
39609,other
39610,other
39611,other
39612,other
39613,other
39614,other
39615,other
39616,other
39617,other
39618,other
39619,other
39620,other
39621,other
39622,other
39623,negations
39624,negations
39625,other
39626,other
39627,other
39628,other
39629,other
39630,other
39631,other
39632,other
39633,other
39634,other
39635,other
39636,other
39637,other
39638,other
39639,other
39640,other
39641,other
39642,other
39643,other
39644,other
39645,other
39646,other
39647,other
39648,other
39649,other
39650,other
39651,other
39652,other
39653,other
39654,other
39655,other
39656,other
39657,other
39658,other
39659,other
39660,other
39661,other
39662,other
39663,other
39664,other
39665,other
39666,other
39667,other
39668,other
39669,other
39670,other
39671,other
39672,other
39673,other
39674,other
39675,other
39676,other
39677,parse_pattern
39678,behavioral
39679,other
39680,other
39681,other
39682,other
39683,other
39684,other
39685,other
39686,other
39687,other
39688,other
39689,other
39690,other
39691,other
39692,other
39693,other
39694,other
39695,other
39696,other
39697,other
39698,other
39699,other
39700,other
39701,other
39702,other
39703,other
39704,other
39705,other
39706,other
39707,other
39708,other
39709,other
39710,other
39711,parse_pattern
39712,other
39713,other
39714,other
39715,other
39716,other
39717,other
39718,other
39719,other
39720,other
39721,other
39722,other
39723,negations
39724,other
39725,other
39726,negations
39727,other
39728,other
39729,other
39730,behavioral
39731,other
39732,other
39733,other
39734,other
39735,other
39736,other
39737,other
39738,other
39739,other
39740,other
39741,other
39742,other
39743,other
39744,other
39745,other
39746,other
39747,other
39748,other
39749,other
39750,other
39751,other
39752,other
39753,other
39754,other
39755,other
39756,other
39757,other
39758,other
39759,other
39760,other
39761,other
39762,other
39763,other
39764,other
39765,other
39766,parse_pattern
39767,other
39768,other
39769,other
39770,other
39771,other
39772,other
39773,other
39774,other
39775,other
39776,other
39777,other
39778,other
39779,other
39780,other
39781,other
39782,other
39783,other
39784,parse_pattern
39785,other
39786,other
39787,other
39788,other
39789,parse_pattern
39790,other
39791,other
39792,parse_pattern
39793,other
39794,other
39795,other
39796,other
39797,other
39798,behavioral
39799,other
39800,other
39801,parse_pattern
39802,other
39803,other
39804,parse_pattern
39805,other
39806,other
39807,other
39808,other
39809,other
39810,other
39811,negations
39812,negations
39813,behavioral
39814,other
39815,parse_pattern
39816,other
39817,behavioral
39818,other
39819,other
39820,other
39821,other
39822,other
39823,other
39824,other
39825,other
39826,other
39827,other
39828,behavioral
39829,other
39830,other
39831,other
39832,other
39833,other
39834,negations
39835,other
39836,other
39837,other
39838,other
39839,other
39840,other
39841,other
39842,other
39843,other
39844,other
39845,other
39846,parse_pattern
39847,other
39848,other
39849,other
39850,other
39851,other
39852,other
39853,other
39854,other
39855,other
39856,other
39857,other
39858,other
39859,other
39860,other
39861,other
39862,other
39863,negations
39864,other
39865,other
39866,other
39867,other
39868,parse_pattern
39869,other
39870,other
39871,other
39872,other
39873,other
39874,other
39875,other
39876,other
39877,other
39878,behavioral
39879,other
39880,other
39881,other
39882,other
39883,other
39884,other
39885,other
39886,other
39887,other
39888,other
39889,other
39890,other
39891,other
39892,other
39893,other
39894,other
39895,other
39896,other
39897,other
39898,other
39899,behavioral
39900,other
39901,parse_pattern
39902,negations
39903,other
39904,other
39905,other
39906,other
39907,other
39908,other
39909,other
39910,behavioral
39911,other
39912,other
39913,other
39914,behavioral
39915,other
39916,other
39917,other
39918,other
39919,other
39920,other
39921,other
39922,other
39923,other
39924,other
39925,other
39926,other
39927,other
39928,other
39929,other
39930,other
39931,other
39932,other
39933,other
39934,other
39935,other
39936,other
39937,other
39938,other
39939,other
39940,other
39941,other
39942,other
39943,other
39944,other
39945,other
39946,other
39947,other
39948,other
39949,other
39950,other
39951,parse_pattern
39952,other
39953,other
39954,negations
39955,other
39956,other
39957,other
39958,other
39959,other
39960,other
39961,other
39962,other
39963,other
39964,other
39965,other
39966,other
39967,other
39968,other
39969,other
39970,other
39971,other
39972,other
39973,other
39974,other
39975,other
39976,other
39977,parse_pattern
39978,other
39979,other
39980,other
39981,other
39982,other
39983,other
39984,other
39985,other
39986,other
39987,other
39988,other
39989,other
39990,other
39991,other
39992,other
39993,other
39994,other
39995,other
39996,other
39997,other
39998,other
39999,other
40000,other
40001,other
40002,other
40003,other
40004,other
40005,other
40006,other
40007,other
40008,other
40009,other
40010,other
40011,other
40012,other
40013,other
40014,parse_pattern
40015,other
40016,other
40017,other
40018,other
40019,other
40020,other
40021,other
40022,other
40023,other
40024,other
40025,other
40026,other
40027,other
40028,other
40029,other
40030,other
40031,other
40032,other
40033,other
40034,other
40035,other
40036,other
40037,other
40038,other
40039,other
40040,other
40041,other
40042,other
40043,other
40044,other
40045,other
40046,other
40047,other
40048,other
40049,other
40050,other
40051,other
40052,other
40053,other
40054,other
40055,other
40056,other
40057,parse_pattern
40058,other
40059,other
40060,other
40061,other
40062,other
40063,other
40064,other
40065,other
40066,other
40067,other
40068,other
40069,other
40070,negations
40071,negations
40072,parse_pattern
40073,negations
40074,negations
40075,parse_pattern
40076,other
40077,other
40078,other
40079,other
40080,other
40081,other
40082,other
40083,other
40084,other
40085,behavioral
40086,negations
40087,other
40088,parse_pattern
40089,other
40090,other
40091,other
40092,other
40093,other
40094,other
40095,other
40096,other
40097,other
40098,other
40099,other
40100,other
40101,behavioral
40102,other
40103,other
40104,other
40105,other
40106,other
40107,other
40108,other
40109,other
40110,other
40111,other
40112,other
40113,other
40114,other
40115,other
40116,other
40117,other
40118,other
40119,other
40120,other
40121,other
40122,negations
40123,other
40124,other
40125,other
40126,other
40127,other
40128,other
40129,other
40130,other
40131,other
40132,negations
40133,other
40134,other
40135,other
40136,other
40137,other
40138,other
40139,other
40140,parse_pattern
40141,other
40142,other
40143,other
40144,other
40145,other
40146,other
40147,other
40148,other
40149,other
40150,other
40151,other
40152,other
40153,other
40154,other
40155,other
40156,other
40157,other
40158,other
40159,other
40160,other
40161,other
40162,other
40163,other
40164,other
40165,other
40166,other
40167,other
40168,other
40169,other
40170,other
40171,parse_pattern
40172,other
40173,other
40174,other
40175,other
40176,other
40177,other
40178,other
40179,other
40180,other
40181,other
40182,other
40183,other
40184,other
40185,other
40186,other
40187,other
40188,negations
40189,negations
40190,other
40191,other
40192,other
40193,other
40194,other
40195,other
40196,other
40197,other
40198,other
40199,other
40200,other
40201,other
40202,other
40203,parse_pattern
40204,other
40205,other
40206,other
40207,other
40208,behavioral
40209,other
40210,other
40211,other
40212,other
40213,other
40214,other
40215,other
40216,other
40217,behavioral
40218,parse_pattern
40219,other
40220,other
40221,other
40222,other
40223,other
40224,other
40225,other
40226,other
40227,other
40228,other
40229,negations
40230,other
40231,other
40232,other
40233,other
40234,other
40235,negations
40236,other
40237,negations
40238,other
40239,other
40240,other
40241,other
40242,other
40243,other
40244,other
40245,other
40246,other
40247,other
40248,other
40249,other
40250,other
40251,other
40252,other
40253,other
40254,other
40255,other
40256,parse_pattern
40257,negations
40258,other
40259,other
40260,other
40261,other
40262,other
40263,other
40264,other
40265,other
40266,other
40267,other
40268,other
40269,other
40270,other
40271,other
40272,other
40273,other
40274,other
40275,other
40276,other
40277,other
40278,other
40279,other
40280,other
40281,other
40282,parse_pattern
40283,other
40284,other
40285,parse_pattern
40286,behavioral
40287,other
40288,other
40289,other
40290,other
40291,other
40292,other
40293,other
40294,other
40295,other
40296,behavioral
40297,other
40298,other
40299,other
40300,parse_pattern
40301,other
40302,other
40303,other
40304,other
40305,other
40306,other
40307,parse_pattern
40308,other
40309,other
40310,other
40311,other
40312,other
40313,other
40314,other
40315,other
40316,behavioral
40317,other
40318,other
40319,other
40320,other
40321,other
40322,other
40323,other
40324,behavioral
40325,parse_pattern
40326,parse_pattern
40327,other
40328,parse_pattern
40329,other
40330,other
40331,parse_pattern
40332,other
40333,other
40334,other
40335,other
40336,other
40337,behavioral
40338,other
40339,other
40340,other
40341,parse_pattern
40342,other
40343,other
40344,other
40345,other
40346,other
40347,other
40348,other
40349,other
40350,other
40351,other
40352,other
40353,other
40354,other
40355,parse_pattern
40356,other
40357,other
40358,other
40359,other
40360,other
40361,behavioral
40362,parse_pattern
40363,other
40364,other
40365,other
40366,other
40367,other
40368,other
40369,behavioral
40370,other
40371,other
40372,other
40373,other
40374,other
40375,other
40376,other
40377,other
40378,other
40379,other
40380,other
40381,other
40382,other
40383,other
40384,other
40385,other
40386,parse_pattern
40387,other
40388,other
40389,other
40390,other
40391,other
40392,other
40393,other
40394,other
40395,other
40396,other
40397,other
40398,other
40399,other
40400,other
40401,other
40402,other
40403,other
40404,other
40405,other
40406,other
40407,parse_pattern
40408,other
40409,other
40410,other
40411,other
40412,other
40413,other
40414,other
40415,other
40416,other
40417,other
40418,other
40419,other
40420,parse_pattern
40421,other
40422,other
40423,other
40424,other
